"batch_size","best_epoch","dropout","epochs","layers","learning_rate","val_mae","val_mean_squared_error","val_pearsonr","val_rmse"
"128","2","0.08","250","[1024]","0.00030199999999999997","0.5416353344917297","0.7279812097549438","0.17725622653961182","0.853218138217926"
"32","15","0.15","250","[1024]","4.9e-05","0.5149357914924622","0.7242714762687683","0.17087657749652863","0.8510414361953735"
"128","15","0.49","250","[256, 64, 128]","0.00043299999999999995","0.5308232307434082","0.7297356724739075","0.16231565177440643","0.854245662689209"
"256","37","0.04","250","[64, 1024, 128]","5.4e-05","0.5441691279411316","0.7314105033874512","0.15284490585327148","0.8552253842353821"
"128","6","0.17","250","[1024, 64, 128, 512]","0.00047","0.5179393887519836","0.7346034646034241","0.14930753409862518","0.8570901155471802"
"32","14","0.39","250","[256, 64, 1024, 512]","0.000976","0.5108862519264221","0.7467496991157532","0.15631382167339325","0.8641468286514282"
"512","8","0.09","250","[128, 64, 512, 256]","0.00023799999999999998","0.522333562374115","0.7279880046844482","0.1567211002111435","0.853222131729126"
"128","4","0.31","250","[512, 128, 256]","0.000634","0.5106136202812195","0.727806806564331","0.1787208467721939","0.8531159162521362"
"256","18","0.41000000000000003","250","[512]","0.000357","0.5324915647506714","0.7327136993408203","0.14458003640174866","0.8559869527816772"
"512","5","0.1","250","[64, 512, 256]","0.000846","0.5643326640129089","0.7367271780967712","0.14899562299251556","0.858328104019165"
"256","4","0.27","250","[512, 64, 1024]","0.000926","0.5067209601402283","0.7317066788673401","0.1734706312417984","0.8553985357284546"
"256","6","0.32","250","[1024, 512]","0.0007289999999999999","0.5425822734832764","0.73287034034729","0.1494934856891632","0.8560784459114075"
"64","6","0.27","250","[64, 1024]","0.000425","0.5353378057479858","0.7336204648017883","0.13829325139522552","0.8565164804458618"
"64","14","0.08","250","[128]","0.000288","0.5324081182479858","0.7284630537033081","0.15832401812076569","0.853500485420227"
"256","9","0.11","250","[128]","0.000512","0.5376509428024292","0.7315189838409424","0.14379246532917023","0.8552888035774231"
"64","4","0.36","250","[256, 512, 128]","0.000926","0.5224980115890503","0.7274694442749023","0.16715916991233826","0.8529182076454163"
"128","11","0.19","250","[256, 128]","0.000281","0.5340444445610046","0.7295545339584351","0.1635371595621109","0.8541396260261536"
"128","8","0.37","250","[256, 64, 128]","0.000846","0.5329809188842773","0.7302297353744507","0.15403884649276733","0.8545348048210144"
"512","5","0.15","250","[1024]","0.0006619999999999999","0.5461656451225281","0.7265487313270569","0.17394720017910004","0.8523783087730408"
"64","2","0.46","250","[1024]","0.000726","0.5196114778518677","0.728130042552948","0.1531757265329361","0.8533053398132324"
"64","2","0.09","250","[64, 1024]","0.000771","0.5315297842025757","0.7323364615440369","0.1255001574754715","0.8557665944099426"
"32","14","0.36","250","[1024]","3.6e-05","0.5337232351303101","0.7232620716094971","0.17752578854560852","0.8504481315612793"
"64","2","0.07","250","[1024]","0.000536","0.5172989964485168","0.7289024591445923","0.15096719563007355","0.8537578582763672"
"256","6","0.2","250","[128, 1024, 64]","0.0006659999999999999","0.5086619853973389","0.7295876741409302","0.16784651577472687","0.8541590571403503"
"256","26","0.21","250","[128, 64, 512, 256]","0.00010999999999999999","0.5438507199287415","0.7282288670539856","0.1704878807067871","0.8533632755279541"
"256","4","0.03","250","[512, 1024, 64, 128]","0.0008359999999999999","0.5392661094665527","0.731889545917511","0.15837980806827545","0.8555054068565369"
"128","7","0.09","250","[512]","0.000234","0.5403916835784912","0.7274430394172668","0.16458812355995178","0.8529027104377747"
"512","7","0.25","250","[1024, 512]","0.000329","0.5577682852745056","0.7329373359680176","0.16095900535583496","0.8561176061630249"
"64","4","0.23","250","[256, 1024]","0.000494","0.5133640170097351","0.72721928358078","0.16689182817935944","0.852771520614624"
"32","3","0.45","250","[1024]","0.000997","0.526227593421936","0.7256710529327393","0.1456860899925232","0.8518632650375366"
"128","4","0.1","250","[1024, 512]","0.000153","0.5148374438285828","0.730807363986969","0.1617550253868103","0.8548727035522461"
"128","5","0.26","250","[1024, 512, 128, 64]","0.000998","0.5284428596496582","0.7351728677749634","0.17025521397590637","0.8574222326278687"
"64","3","0.03","250","[64, 128, 1024, 512]","0.000464","0.5210009813308716","0.736126184463501","0.11927631497383118","0.8579779863357544"
"32","6","0.27","250","[1024, 128]","0.000619","0.5334005951881409","0.7341452836990356","0.15639172494411469","0.8568227887153625"
"512","19","0.22","250","[128]","0.000437","0.5290642380714417","0.7289122343063354","0.15254083275794983","0.8537635803222656"
"32","4","0.18","250","[128, 512, 1024, 256]","0.000673","0.5168073177337646","0.7380738258361816","0.1308600753545761","0.8591122031211853"
"128","9","0.19","250","[64, 128, 512]","0.000213","0.5437904596328735","0.7356759905815125","0.12566900253295898","0.8577155470848083"
"64","2","0.0","250","[64, 512]","0.000685","0.5313920974731445","0.73094242811203","0.13220429420471191","0.8549517393112183"
"32","4","0.12","250","[64, 1024, 256]","0.000408","0.5228245258331299","0.7344628572463989","0.1174558699131012","0.8570080995559692"
"64","4","0.34","250","[128, 1024, 256, 64]","0.000998","0.5226262807846069","0.7326265573501587","0.1474115252494812","0.8559360504150391"
"32","27","0.1","250","[512]","4.1e-05","0.5320336222648621","0.7266765236854553","0.15212708711624146","0.8524532318115234"
"512","7","0.13","250","[128, 256, 64]","0.0009069999999999999","0.5459632277488708","0.7322269678115845","0.15201033651828766","0.8557026386260986"
"32","6","0.07","250","[1024, 128, 256]","0.0004969999999999999","0.519230842590332","0.7384971976280212","0.11642341315746307","0.8593586087226868"
"32","4","0.33","250","[256, 64, 1024]","0.000399","0.5122979283332825","0.7285315990447998","0.1485968977212906","0.8535405993461609"
"32","7","0.21","250","[128, 64]","0.000692","0.5156822800636292","0.7393072247505188","0.12928548455238342","0.8598297834396362"
"256","7","0.09","250","[256, 1024, 128, 512]","0.000188","0.5415826439857483","0.728573203086853","0.17095403373241425","0.853564977645874"
"512","8","0.03","250","[256, 128, 64]","0.000423","0.510201632976532","0.7253516912460327","0.17480358481407166","0.851675808429718"
"32","4","0.21","250","[128]","0.000761","0.525778591632843","0.7280637621879578","0.14450787007808685","0.8532665371894836"
"32","4","0.15","250","[256]","0.000598","0.5491254329681396","0.7315002679824829","0.14687779545783997","0.8552778959274292"
"32","4","0.4","250","[64, 1024, 512]","0.000735","0.5119884014129639","0.7356085777282715","0.1448444426059723","0.8576762676239014"
"256","22","0.4","250","[256]","0.000136","0.52247554063797","0.7244032621383667","0.1721840649843216","0.851118803024292"
"64","21","0.4","250","[256]","7.099999999999999e-05","0.5270124077796936","0.7241948246955872","0.16297049820423126","0.8509963750839233"
"256","9","0.23","250","[1024, 512, 64]","0.000144","0.5453647375106812","0.7342360615730286","0.14472074806690216","0.8568757772445679"
"64","4","0.15","250","[128]","0.000846","0.5058071613311768","0.7403583526611328","0.1429225206375122","0.8604407906532288"
"128","74","0.48","250","[64]","6.8e-05","0.5253688097000122","0.7324090003967285","0.14814011752605438","0.8558089733123779"
"64","7","0.13","250","[64]","0.000654","0.547111451625824","0.7326533794403076","0.14147275686264038","0.855951726436615"
"32","4","0.03","250","[1024, 128, 512]","0.00054","0.5283715128898621","0.7306423783302307","0.1366054266691208","0.8547762036323547"
"256","17","0.22","250","[64]","0.000745","0.524193525314331","0.7351568341255188","0.13768471777439117","0.8574128746986389"
"128","16","0.49","250","[256, 512, 64]","0.000139","0.5139076709747314","0.7240129709243774","0.19422779977321625","0.8508895039558411"
"256","8","0.14","250","[256]","0.000243","0.5140809416770935","0.726151168346405","0.1710025519132614","0.8521450161933899"
"64","3","0.02","250","[1024, 512]","0.000725","0.5100420117378235","0.7292053699493408","0.16823334991931915","0.8539352416992188"
"128","20","0.24","250","[64, 128, 256]","0.000117","0.5228243470191956","0.7287861108779907","0.15521390736103058","0.8536897301673889"
"128","6","0.3","250","[64, 128, 1024, 256]","0.000743","0.5110662579536438","0.7445435523986816","0.09507599472999573","0.862869381904602"
"256","7","0.4","250","[64, 128]","0.000978","0.5455071926116943","0.730195939540863","0.1554923802614212","0.854515016078949"
"128","4","0.28","250","[256, 64, 1024]","0.000606","0.5171523094177246","0.7271637916564941","0.18033622205257416","0.8527389764785767"
"64","4","0.24","250","[256, 128, 1024, 512]","0.000928","0.5024299025535583","0.7372981905937195","0.1518561840057373","0.8586606979370117"
"512","7","0.29","250","[128, 64, 256, 512]","0.000735","0.5216291546821594","0.7223483920097351","0.1858152598142624","0.8499107956886292"
"128","9","0.33","250","[512, 64, 128, 1024]","0.00046499999999999997","0.548360288143158","0.7410900592803955","0.14674174785614014","0.8608658909797668"
"512","7","0.07","250","[256, 512, 64, 1024]","0.00024599999999999996","0.5491299033164978","0.725537121295929","0.17954879999160767","0.8517846465110779"
"32","2","0.31","250","[1024]","0.000263","0.5270634889602661","0.7265738248825073","0.15213319659233093","0.8523929715156555"
"256","27","0.42","250","[128, 512, 64, 256]","0.000145","0.5240339040756226","0.7231320738792419","0.17487509548664093","0.8503717184066772"
"256","6","0.19","250","[1024]","0.000243","0.5421969890594482","0.7252230644226074","0.18017011880874634","0.8516002893447876"
"32","9","0.29","250","[64, 512, 128, 256]","9.8e-05","0.5381421446800232","0.7314082384109497","0.1202530562877655","0.855224072933197"
"64","4","0.1","250","[1024, 64, 256, 128]","0.00045099999999999996","0.5116052031517029","0.7310628890991211","0.16236670315265656","0.855022132396698"
"256","7","0.01","250","[256, 128]","0.00024599999999999996","0.5363384485244751","0.7231535911560059","0.18512578308582306","0.8503843545913696"
"64","4","0.12","250","[64, 512, 1024, 256]","0.000789","0.5160723328590393","0.7402675747871399","0.10317778587341309","0.8603880405426025"
"128","27","0.41000000000000003","250","[64, 512]","9.499999999999999e-05","0.5297256708145142","0.7295089364051819","0.14881013333797455","0.854112982749939"
"128","11","0.09","250","[128, 512, 64, 1024]","0.000147","0.5490196943283081","0.7340816259384155","0.17597359418869019","0.8567856550216675"
"64","4","0.24","250","[512, 256]","0.000301","0.5108760595321655","0.7314020991325378","0.15050789713859558","0.8552204966545105"
"32","9","0.49","250","[64, 128, 512]","0.000346","0.5312150716781616","0.7351512312889099","0.09935561567544937","0.8574095964431763"
"256","6","0.32","250","[128, 1024, 64, 512]","0.00074","0.5098855495452881","0.7383309602737427","0.12572132050991058","0.8592618703842163"
"256","9","0.39","250","[512, 128, 1024]","0.000874","0.5427590608596802","0.7482700943946838","0.14243711531162262","0.86502605676651"
"128","11","0.36","250","[128, 64, 1024]","0.00041","0.5327443480491638","0.7240669131278992","0.183298259973526","0.8509212136268616"
"512","22","0.0","250","[512, 64, 128, 256]","6.5e-05","0.5211573243141174","0.7238004207611084","0.1743011623620987","0.8507646322250366"
"128","4","0.11","250","[128, 512]","0.000502","0.5202819108963013","0.725218653678894","0.17158254981040955","0.8515977263450623"
"64","7","0.08","250","[64, 256, 512]","0.000274","0.56177818775177","0.7450988292694092","0.11989907175302505","0.8631910681724548"
"64","26","0.44","250","[128, 1024]","5.9e-05","0.5384818911552429","0.7218645215034485","0.17719785869121552","0.8496261239051819"
"32","6","0.38","250","[1024, 256]","0.00016099999999999998","0.5307961702346802","0.7276390790939331","0.15988615155220032","0.8530176281929016"
"512","8","0.46","250","[64, 256, 512, 1024]","0.000576","0.5130747556686401","0.7398901581764221","0.11552059650421143","0.8601686954498291"
"32","12","0.49","250","[1024, 256, 64]","0.000494","0.5234614014625549","0.7267780900001526","0.16659533977508545","0.8525128364562988"
"64","9","0.18","250","[256, 128, 1024]","9.4e-05","0.5374938249588013","0.7240306735038757","0.1734158992767334","0.8508999347686768"
"128","4","0.0","250","[128]","0.000704","0.5201921463012695","0.7297523617744446","0.15796881914138794","0.8542554378509521"
"256","4","0.03","250","[1024, 128, 512]","0.000954","0.5360240936279297","0.7321444153785706","0.15008355677127838","0.8556543588638306"
"256","6","0.11","250","[64, 1024]","0.000566","0.5377465486526489","0.7292228937149048","0.15129566192626953","0.8539454936981201"
"64","4","0.04","250","[256, 64, 1024]","0.000855","0.5147426128387451","0.7330438494682312","0.1696833074092865","0.8561797738075256"
"256","6","0.03","250","[256, 128, 64]","0.00089","0.5155454874038696","0.7260591983795166","0.17273156344890594","0.8520910739898682"
"64","11","0.45","250","[512, 1024, 256, 64]","0.000143","0.5205860733985901","0.7279745936393738","0.16372789442539215","0.8532142639160156"
"256","14","0.01","250","[128, 64, 256]","0.000216","0.5262066125869751","0.7289062738418579","0.15374092757701874","0.8537600636482239"
"64","4","0.27","250","[256]","0.000632","0.5023346543312073","0.7401509881019592","0.14702267944812775","0.8603202700614929"
"64","4","0.17","250","[128, 1024, 256, 64]","0.000668","0.5329952239990234","0.7331904172897339","0.1637549102306366","0.8562653660774231"
"256","6","0.25","250","[1024, 512, 128]","0.000426","0.5037975311279297","0.7346567511558533","0.15639398992061615","0.8571212291717529"
"512","23","0.08","250","[128, 64]","0.000281","0.5267875790596008","0.7276740670204163","0.16063743829727173","0.8530381321907043"
"256","6","0.04","250","[512, 64]","0.000959","0.5293341875076294","0.7255039215087891","0.17043913900852203","0.8517651557922363"
"512","29","0.02","250","[64, 128, 256]","0.00014199999999999998","0.5333989262580872","0.7272719740867615","0.15815401077270508","0.8528023958206177"
"32","4","0.26","250","[256, 512]","0.000309","0.517734944820404","0.7318543791770935","0.13568256795406342","0.8554849028587341"
"128","74","0.34","250","[64]","6.8e-05","0.5253688097000122","0.7324090003967285","0.14814011752605438","0.8558089733123779"
"64","16","0.07","250","[512, 256]","3.9999999999999996e-05","0.520123302936554","0.7251994609832764","0.15910078585147858","0.8515864610671997"
"256","7","0.1","250","[64, 512]","0.000779","0.5511326193809509","0.732074499130249","0.15404346585273743","0.8556135296821594"
"64","4","0.02","250","[128, 64, 1024]","0.000722","0.5146228075027466","0.7299338579177856","0.15191654860973358","0.8543616533279419"
"256","14","0.05","250","[64]","0.000615","0.527235746383667","0.7333818078041077","0.13760603964328766","0.856377124786377"
"512","7","0.18","250","[64, 1024, 512]","0.000549","0.5501009225845337","0.7320684790611267","0.1533113569021225","0.8556100130081177"
"256","6","0.27","250","[64, 128, 1024, 256]","0.000828","0.5184229612350464","0.7343554496765137","0.13551883399486542","0.8569453954696655"
"256","4","0.24","250","[512]","0.000615","0.49825847148895264","0.7432456016540527","0.15953505039215088","0.8621169328689575"
"32","4","0.16","250","[512, 128, 256]","0.000655","0.5109196305274963","0.7313166856765747","0.14251060783863068","0.8551705479621887"
"32","4","0.15","250","[256, 64, 512, 128]","0.000958","0.5304471850395203","0.7286363840103149","0.14095167815685272","0.8536019921302795"
"32","4","0.03","250","[256, 1024]","0.000498","0.5599923133850098","0.7431140542030334","0.1327691227197647","0.862040638923645"
"128","6","0.32","250","[512, 128, 1024]","0.000326","0.5140442252159119","0.7274273633956909","0.173040509223938","0.8528935313224792"
"256","9","0.36","250","[128, 256]","0.00047599999999999997","0.5296894907951355","0.7269182205200195","0.16169363260269165","0.8525949716567993"
"128","6","0.46","250","[64]","0.000654","0.5137564539909363","0.7332799434661865","0.14905637502670288","0.8563176393508911"
"64","4","0.22","250","[512]","0.000416","0.5036778450012207","0.7416127324104309","0.14048610627651215","0.8611693978309631"
"512","25","0.42","250","[64, 256, 128]","0.000226","0.5207769274711609","0.7276033759117126","0.15745583176612854","0.8529967069625854"
"32","6","0.3","250","[64]","0.00043","0.5231072902679443","0.7331892848014832","0.12846194207668304","0.8562647104263306"
"128","9","0.35000000000000003","250","[128]","0.000575","0.5443436503410339","0.7343063950538635","0.14377006888389587","0.8569167852401733"
"128","6","0.36","250","[128, 1024, 256]","0.00029299999999999997","0.5158074498176575","0.7258601784706116","0.17497289180755615","0.8519743084907532"
"512","225","0.19","250","[128]","7e-06","0.5246922373771667","0.7357029914855957","0.11860257387161255","0.857731282711029"
"64","4","0.35000000000000003","250","[512, 1024, 64]","0.000549","0.5186816453933716","0.72646164894104","0.16646288335323334","0.8523271679878235"
"512","11","0.41000000000000003","250","[1024, 256, 512, 128]","0.00026399999999999997","0.5066713094711304","0.7300276160240173","0.16955909132957458","0.85441654920578"
"64","7","0.33","250","[128, 1024, 64]","0.000334","0.5423682928085327","0.7291209697723389","0.16186310350894928","0.8538858294487"
"128","4","0.36","250","[256]","0.000607","0.5113956928253174","0.7274560332298279","0.17386901378631592","0.8529103398323059"
"512","150","0.42","250","[128]","4.7e-05","0.5258005261421204","0.7297126650810242","0.14894038438796997","0.8542321920394897"
"256","225","0.13","250","[128, 64]","1.4999999999999999e-05","0.5237270593643188","0.7282102108001709","0.15540188550949097","0.8533523082733154"
"512","28","0.38","250","[128, 1024, 512]","6.3e-05","0.5203182101249695","0.7246835827827454","0.17154937982559204","0.8512834906578064"
"64","7","0.37","250","[128]","0.000572","0.5575771927833557","0.7350336909294128","0.14403261244297028","0.8573410511016846"
"128","11","0.21","250","[128, 512, 64, 256]","0.00023099999999999998","0.5465327501296997","0.7262166738510132","0.18168003857135773","0.85218346118927"
"128","4","0.16","250","[256, 1024, 128]","0.000305","0.5171463489532471","0.7273902297019958","0.17603620886802673","0.8528717756271362"
"256","22","0.02","250","[256]","0.000146","0.5227653980255127","0.7244614362716675","0.1716359406709671","0.8511530160903931"
"32","6","0.12","250","[128, 64, 512]","0.000512","0.5207342505455017","0.7258597016334534","0.18861818313598633","0.8519740104675293"
"512","8","0.31","250","[128, 256, 512]","0.000526","0.5134037137031555","0.7316222786903381","0.15276490151882172","0.8553492426872253"
"64","9","0.3","250","[1024, 256, 64, 128]","0.000503","0.5334761142730713","0.72427898645401","0.16991214454174042","0.8510458469390869"
"256","4","0.08","250","[256, 512, 1024, 64]","0.000446","0.5072599649429321","0.7329233884811401","0.16363336145877838","0.8561094403266907"
"512","7","0.14","250","[128, 1024, 64]","0.000629","0.5705162882804871","0.7388777136802673","0.16701745986938477","0.8595799803733826"
"256","7","0.38","250","[512, 64, 1024]","0.000707","0.552865743637085","0.7283705472946167","0.17475005984306335","0.8534463047981262"
"128","4","0.34","250","[64, 256, 1024, 128]","0.000643","0.5116464495658875","0.7328014969825745","0.15549752116203308","0.8560382723808289"
"32","15","0.38","250","[128]","0.000184","0.5189082026481628","0.7306909561157227","0.15644977986812592","0.8548046350479126"
"512","8","0.1","250","[128]","0.0008049999999999999","0.5159658193588257","0.7307819724082947","0.1504535675048828","0.854857861995697"
"32","8","0.4","250","[512, 1024, 128, 64]","0.000392","0.5590943694114685","0.7330808639526367","0.16267336905002594","0.8562014102935791"
"256","4","0.04","250","[256, 64, 1024, 512]","0.000716","0.5491796731948853","0.7487901449203491","0.12350814044475555","0.8653265833854675"
"128","5","0.3","250","[128, 512]","0.000783","0.5063291192054749","0.7359856963157654","0.16825589537620544","0.857896089553833"
"512","172","0.4","250","[256, 128]","2.7e-05","0.5239733457565308","0.7218210697174072","0.18065810203552246","0.8496005535125732"
"32","4","0.41000000000000003","250","[1024, 256]","0.00049","0.5221063494682312","0.7263734936714172","0.15436460077762604","0.8522754907608032"
"32","14","0.35000000000000003","250","[128, 64, 256, 512]","0.0008129999999999999","0.5339576005935669","0.7380275130271912","0.16530272364616394","0.8590852618217468"
"256","4","0.08","250","[64, 256, 1024]","0.0006219999999999999","0.506234347820282","0.7451934814453125","0.1339235156774521","0.8632459044456482"
"64","4","0.26","250","[64, 128, 256, 512]","0.0009029999999999999","0.5099466443061829","0.7312818765640259","0.15556488931179047","0.8551502227783203"
"128","2","0.49","250","[512]","0.000869","0.53180992603302","0.729804277420044","0.155740424990654","0.8542858362197876"
"32","4","0.42","250","[128, 1024, 512, 64]","0.000461","0.5135953426361084","0.7311721444129944","0.14110378921031952","0.8550860285758972"
"32","17","0.49","250","[1024, 512, 128, 64]","0.00012299999999999998","0.518368124961853","0.7293694019317627","0.15428607165813446","0.8540312647819519"
"32","4","0.09","250","[1024, 128]","0.000923","0.5338229537010193","0.7287350296974182","0.1415785551071167","0.8536598086357117"
"128","31","0.3","250","[64, 1024, 128]","5.4999999999999995e-05","0.5276759266853333","0.7282801866531372","0.15984311699867249","0.8533933162689209"
"512","7","0.05","250","[512]","0.0007859999999999999","0.5369836688041687","0.727419376373291","0.1612716019153595","0.852888822555542"
"512","7","0.33","250","[512, 128, 1024]","0.00042199999999999996","0.5386636853218079","0.7234460711479187","0.1787046194076538","0.8505563139915466"
"128","4","0.07","250","[512, 256, 1024]","0.000129","0.5186525583267212","0.7246371507644653","0.17801597714424133","0.8512561917304993"
"128","22","0.23","250","[512, 128, 64, 256]","5.8e-05","0.5120106935501099","0.7213792204856873","0.1901749074459076","0.8493404388427734"
"32","4","0.07","250","[128, 64, 1024]","0.00016999999999999999","0.5125483870506287","0.7264758944511414","0.1535894125699997","0.8523355722427368"
"512","8","0.11","250","[64, 512, 128, 1024]","0.00021899999999999998","0.5159564018249512","0.7381942868232727","0.12050563842058182","0.8591823577880859"
"128","4","0.02","250","[256, 512]","0.0007459999999999999","0.5279594659805298","0.7342773675918579","0.14838702976703644","0.8568998575210571"
"64","4","0.1","250","[1024, 256, 512, 128]","0.000374","0.5150126814842224","0.7285192012786865","0.16423489153385162","0.8535333871841431"
"32","4","0.17","250","[256, 1024, 128]","0.00018099999999999998","0.518439531326294","0.7260741591453552","0.16104401648044586","0.8520998358726501"
"32","3","0.12","250","[512, 256, 1024]","0.000301","0.5310813784599304","0.7263152003288269","0.14933541417121887","0.8522412776947021"
"64","6","0.42","250","[64, 128]","0.000897","0.525604784488678","0.7314427495002747","0.13964331150054932","0.8552442789077759"
"256","8","0.04","250","[64, 128, 256, 512]","0.00013","0.517550528049469","0.7325402498245239","0.14422295987606049","0.8558856248855591"
"512","15","0.06","250","[256, 128]","0.000265","0.5185797214508057","0.7231736779212952","0.1773473024368286","0.8503962159156799"
"32","6","0.24","250","[256, 1024, 512]","9.999999999999999e-05","0.5351080894470215","0.7264371514320374","0.171697199344635","0.8523128032684326"
"512","5","0.47000000000000003","250","[1024]","0.0007999999999999999","0.5445369482040405","0.7259858250617981","0.17471793293952942","0.8520480394363403"
"512","7","0.14","250","[64, 1024, 512, 128]","0.0005769999999999999","0.5431097745895386","0.7352667450904846","0.13971258699893951","0.8574769496917725"
"32","4","0.31","250","[64, 512, 1024]","0.000155","0.5122618079185486","0.7371562123298645","0.11045259237289429","0.8585780262947083"
"64","7","0.34","250","[128, 512]","0.000365","0.5577892065048218","0.7324706315994263","0.15846699476242065","0.8558449745178223"
"512","29","0.02","250","[1024]","9.499999999999999e-05","0.5248947739601135","0.7233750224113464","0.17468686401844025","0.8505145907402039"
"32","10","0.41000000000000003","250","[512, 64]","0.0008759999999999999","0.499991238117218","0.7352842092514038","0.16564805805683136","0.857487142086029"
"512","16","0.24","250","[512, 128, 256]","0.000135","0.5194670557975769","0.7229623794555664","0.17800170183181763","0.8502719402313232"
"128","6","0.11","250","[128, 64, 512]","0.000232","0.5155972242355347","0.7259306311607361","0.17188656330108643","0.8520156145095825"
"256","12","0.48","250","[128, 1024, 64, 512]","0.000491","0.5274834632873535","0.728408932685852","0.15800747275352478","0.8534687757492065"
"32","4","0.03","250","[512, 64, 1024]","0.000215","0.5256558060646057","0.7295083999633789","0.1472347527742386","0.8541126251220703"
"128","22","0.39","250","[64, 256, 1024, 128]","9.999999999999999e-05","0.5234817862510681","0.7337338924407959","0.13524797558784485","0.8565827012062073"
"128","55","0.27","250","[128]","8.2e-05","0.5253023505210876","0.729438841342926","0.15942394733428955","0.8540719151496887"
"512","11","0.42","250","[512, 1024, 256, 64]","0.000503","0.5263943076133728","0.7251724600791931","0.17147567868232727","0.8515706062316895"
"64","6","0.38","250","[64]","0.000488","0.5287814140319824","0.7322156429290771","0.13794560730457306","0.8556960225105286"
"256","4","0.01","250","[128, 64, 512, 1024]","0.000408","0.5078459978103638","0.7339920401573181","0.1522892862558365","0.8567333817481995"
"128","4","0.12","250","[256, 64, 1024]","0.00075","0.5174918174743652","0.7282630801200867","0.17168259620666504","0.8533833026885986"
"64","4","0.45","250","[256, 512]","0.000637","0.5203604698181152","0.7245990037918091","0.17322710156440735","0.8512338399887085"
"512","8","0.07","250","[128, 64]","0.0007779999999999999","0.5125048756599426","0.7291191220283508","0.16035406291484833","0.8538846969604492"
"512","7","0.25","250","[1024, 256]","0.00066","0.5574809908866882","0.7340875864028931","0.15220949053764343","0.8567891120910645"
"32","4","0.0","250","[256, 64, 512]","0.0007909999999999999","0.543470561504364","0.7348119020462036","0.13174232840538025","0.857211709022522"
"64","4","0.29","250","[128, 512, 64, 256]","0.000741","0.5156277418136597","0.7266057133674622","0.16645704209804535","0.852411687374115"
"512","16","0.14","250","[64]","0.000891","0.511193573474884","0.7364895343780518","0.14123138785362244","0.8581897020339966"
"32","7","0.3","250","[64]","0.000516","0.5479548573493958","0.7345913648605347","0.12715770304203033","0.8570830821990967"
"64","9","0.45","250","[1024, 256, 512, 128]","0.0008269999999999999","0.5449371337890625","0.7341673374176025","0.1483452469110489","0.856835663318634"
"128","2","0.25","250","[1024, 512]","0.000454","0.5261444449424744","0.729565441608429","0.1621183156967163","0.8541460037231445"
"128","7","0.38","250","[128, 64, 512, 1024]","0.000616","0.5452377796173096","0.7211816906929016","0.18886901438236237","0.8492241501808167"
"64","14","0.49","250","[128]","0.00022799999999999999","0.5370991230010986","0.728913426399231","0.1569547951221466","0.8537642955780029"
"512","51","0.27","250","[128]","0.000164","0.5312098860740662","0.7296211123466492","0.14974543452262878","0.8541786074638367"
"128","9","0.35000000000000003","250","[256, 64]","0.0008749999999999999","0.545607328414917","0.7353818416595459","0.15171511471271515","0.8575440645217896"
"512","8","0.27","250","[64, 512, 1024]","0.000323","0.517530620098114","0.7365968227386475","0.13602066040039062","0.8582521677017212"
"512","7","0.03","250","[512, 256]","0.000514","0.5558755993843079","0.728598415851593","0.1739300638437271","0.8535797595977783"
"32","4","0.42","250","[512, 256, 64, 1024]","0.000571","0.5231276154518127","0.7295371890068054","0.1229490265250206","0.8541294932365417"
"256","7","0.47000000000000003","250","[128, 256]","0.000548","0.5411282777786255","0.7246764898300171","0.17749063670635223","0.8512793183326721"
"32","4","0.39","250","[256]","0.0009","0.5579691529273987","0.73842853307724","0.12385863065719604","0.8593186736106873"
"256","8","0.4","250","[64, 256, 128, 512]","0.000499","0.5142112970352173","0.7291483283042908","0.16167627274990082","0.8539018034934998"
"128","4","0.05","250","[1024, 256]","0.000386","0.5138933062553406","0.733527660369873","0.15089496970176697","0.856462299823761"
"64","4","0.11","250","[128, 256, 512]","0.000988","0.5256669521331787","0.7332913875579834","0.14932143688201904","0.8563243746757507"
"32","14","0.45","250","[1024, 512, 128, 256]","0.00010999999999999999","0.5225576162338257","0.7279335856437683","0.15807181596755981","0.8531902432441711"
"64","2","0.36","250","[512]","0.000868","0.5171501636505127","0.7310212850570679","0.13783703744411469","0.8549978137016296"
"32","2","0.28","250","[1024]","0.000159","0.5250798463821411","0.7261373400688171","0.16000746190547943","0.8521369099617004"
"256","17","0.29","250","[1024, 64, 128]","0.000223","0.5427155494689941","0.7311987280845642","0.15721040964126587","0.8551015853881836"
"256","6","0.2","250","[256, 64, 128, 1024]","0.000419","0.5275639295578003","0.724279522895813","0.1757025420665741","0.8510461449623108"
"64","7","0.33","250","[512]","0.00017099999999999998","0.5386025309562683","0.72825026512146","0.1509278118610382","0.8533757925033569"
"256","7","0.42","250","[64, 128, 1024, 512]","0.000763","0.5453891158103943","0.7346712350845337","0.13838407397270203","0.8571296334266663"
"512","8","0.36","250","[1024]","0.00034899999999999997","0.515666127204895","0.72586590051651","0.16845159232616425","0.8519776463508606"
"256","9","0.31","250","[128, 1024, 64]","0.00046899999999999996","0.5518367290496826","0.7330917119979858","0.16983702778816223","0.8562077283859253"
"32","6","0.26","250","[128, 512, 64]","0.000278","0.5187076330184937","0.723605215549469","0.17874957621097565","0.850649893283844"
"64","4","0.24","250","[64, 128, 1024, 256]","0.000723","0.5166531205177307","0.7319780588150024","0.1414467841386795","0.8555571436882019"
