"best_epoch","dropout_rate","fc_layers","filter_counts","filter_sizes","learning_rate","pooling_type","stride","val_mae","val_mean_squared_error","val_pearsonr","val_rmse"
"21","0.033687902752036814","[12, 32]","[4, 4, 1]","[2, 3, 8]","0.0001608528760846666","avg","1","0.5092198848724365","0.7341090440750122","0.15424658358097076","0.8568016290664673"
"8","0.425942908763836","[97]","[2, 2, 2, 1, 2]","[6, 9, 8, 12, 3]","0.00194696700806901","avg","1","1.1149636507034302","2.057108163833618","0.14964334666728973","1.4342622756958008"
"21","0.45535382325676077","[63, 63, 61]","[1, 4, 2, 1]","[11, 6, 7, 9]","0.00018446686254225525","avg","2","0.6237452626228333","0.8879386782646179","0.1581854373216629","0.9423049688339233"
"12","0.13192062734986465","[42, 23, 96]","[3, 4, 1, 3, 2]","[8, 9, 11, 6, 12]","0.00011291485343072622","max","1","0.6597340106964111","0.9621801376342773","0.10886916518211365","0.9809077978134155"
"10","0.2293063879326655","[54, 35, 17]","[2, 1, 1, 2]","[7, 2, 4, 8]","0.001848421254068097","max","2","0.7338417172431946","1.3375056982040405","0.055724628269672394","1.156505823135376"
"8","0.26443879556114386","[73]","[1, 4, 2, 3]","[12, 4, 14, 3]","0.0005840691641859502","max","2","1.3532172441482544","2.901273012161255","0.15355943143367767","1.7033123970031738"
"7","0.07834924580165298","[20, 69]","[4, 1, 1, 3]","[13, 6, 8, 12]","0.00036161705299874266","max","1","0.65193110704422","1.0181652307510376","0.10482652485370636","1.0090417861938477"
"7","0.18359203620878367","[74, 27, 67]","[3, 1, 1]","[14, 4, 2]","0.0013462322199141589","avg","2","0.5530248284339905","0.7700230479240417","0.11051187664270401","0.877509593963623"
"12","0.4466938420416963","[49, 62, 93]","[2, 1, 4, 1]","[8, 7, 5, 9]","0.0010787343819283633","avg","2","1.3704310655593872","3.7190425395965576","0.08078672736883163","1.928481936454773"
"6","0.012175414486263636","[37, 81, 91]","[1, 3, 2, 3, 3]","[11, 6, 4, 9, 12]","0.0003404333124828522","max","2","0.5750263333320618","0.7868486642837524","0.09205900877714157","0.8870449066162109"
"10","0.21261470211495104","[71]","[4, 1, 1, 2, 4]","[3, 4, 11, 2, 8]","0.0004193221169571077","avg","1","0.6343521475791931","0.8201523423194885","0.1430252343416214","0.9056226015090942"
"7","0.1224310954214814","[42, 16, 37]","[2, 4, 2, 3, 1]","[3, 4, 14, 10, 13]","0.0013969441110242954","max","2","0.6098223924636841","0.9616006016731262","0.08979305624961853","0.9806123375892639"
"9","0.13993266149202932","[45, 21]","[1, 1, 4]","[6, 14, 9]","0.00032664420190097674","max","1","1.0359505414962769","1.8232768774032593","0.11060602962970734","1.350287675857544"
"34","0.4803506063286263","[32, 52, 84]","[2, 3, 2, 2, 2]","[5, 12, 4, 13, 3]","0.001975503260172746","avg","1","4.054121017456055","36.25604248046875","0.16050107777118683","6.021298885345459"
"8","0.009881183150971029","[52, 29, 81]","[4, 1, 2]","[10, 14, 2]","0.00028770691625479874","avg","1","0.542766273021698","0.7438121438026428","0.07637791335582733","0.8624454736709595"
"10","0.27206495197218716","[68, 29, 80]","[4, 3, 1]","[6, 9, 13]","0.002362583943745817","avg","2","1.925500512123108","9.158403396606445","0.12486960738897324","3.026285409927368"
"8","0.08902961970622847","[74]","[2, 1, 1, 3, 4]","[7, 9, 2, 14, 10]","0.0006537202831658205","avg","2","0.5633584856987","0.7531504034996033","0.1072225570678711","0.8678423762321472"
"6","0.00830128794828322","[29, 94, 99]","[4, 1, 1, 4, 2, 2]","[7, 9, 2, 13, 6, 14]","0.0009455249041035815","max","1","1.1422282457351685","2.208219051361084","0.06432534009218216","1.486007809638977"
"11","0.12448377065320537","[15]","[2, 2, 3, 3, 2, 3]","[10, 5, 6, 8, 2, 11]","0.00022841236147599204","avg","1","0.623383641242981","0.7961751222610474","0.12594479322433472","0.892286479473114"
"14","0.1868278036465112","[87, 99]","[4, 3, 1, 2]","[3, 10, 14, 2]","0.0002892724857460832","avg","1","0.5248867869377136","0.7652677893638611","0.13995245099067688","0.8747958540916443"
"10","0.19877533199306224","[13, 40]","[4, 4, 4, 2, 4]","[8, 5, 2, 4, 7]","0.00015377986475875364","max","1","1.0062354803085327","1.612215280532837","0.10587339848279953","1.2697304487228394"
"109","0.031896801263937125","[84, 92]","[4, 4, 1]","[12, 13, 11]","0.0011263547124793197","max","1","2.186004161834717","7.7845988273620605","0.11103244870901108","2.7900893688201904"
"8","0.19829556121491393","[90, 24, 59]","[2, 1, 1, 4]","[12, 10, 6, 9]","0.0008133705623330458","avg","2","0.5664931535720825","0.7996512055397034","0.13529032468795776","0.8942322134971619"
"8","0.06378089217130062","[64, 39]","[1, 1, 4]","[6, 12, 5]","0.0008514322758005792","max","1","0.6058233380317688","0.884522557258606","0.09134508669376373","0.9404906034469604"
"8","0.3845741031683035","[98]","[1, 1, 2, 1, 3, 3]","[8, 6, 10, 14, 9, 11]","0.0013949741575817137","max","1","0.7925546169281006","1.1605541706085205","0.13139492273330688","1.0772901773452759"
"10","0.21566409325654667","[86, 46, 36]","[1, 4, 4, 2, 1]","[9, 12, 8, 5, 13]","0.0009694634145583255","max","2","0.810403048992157","1.75046706199646","0.07685529440641403","1.323052167892456"
"9","0.4834920963388423","[42]","[1, 2, 1, 1, 3]","[5, 3, 12, 14, 7]","0.0010790829588505158","max","2","0.7118972539901733","1.0923830270767212","0.11722102016210556","1.0451712608337402"
"8","0.21590643071685084","[31]","[2, 2, 4, 4, 4, 2]","[5, 14, 10, 11, 13, 12]","0.0016437409125831608","avg","1","0.760959267616272","1.1246836185455322","0.1561480611562729","1.0605109930038452"
"8","0.1786987102176259","[12, 94]","[3, 1, 4, 2, 3]","[8, 6, 14, 13, 5]","0.0016609741548926458","max","2","0.7736185193061829","1.3586283922195435","0.09637317061424255","1.165602207183838"
"17","0.3619745356837868","[95]","[4, 2, 2, 4, 4, 2]","[8, 5, 14, 4, 6, 12]","0.00012151278252710884","max","1","1.3391560316085815","2.962801456451416","0.1262594312429428","1.7212790250778198"
"13","0.22574049993515483","[53]","[4, 4, 3, 2]","[2, 8, 9, 5]","0.0002126107560447795","avg","1","0.6230204701423645","0.8066920638084412","0.16205011308193207","0.8981603980064392"
